codigo_unidade_gestora;codigo_unidade_orcamentaria;numero_empenho;classificacao;data_empenho;codigo_credor;nome_credor;valor_contratado;valor_pago
201157;02080;'0004219;449051;07/07/2025;'31162496000123;BSR CONSTRUTORA E LOCADORA LTDA;98328.86;98328.86
201157;02020;'0002504;339014;07/05/2025;'00008487824455;CAIO FABRICIO FARIAS ARAUJO;140.0;140.0
201157;02020;'0000142;339039;28/01/2025;'00360305000104;CAIXA ECONOMICA FEDERAL;0.0;0.0
201157;02020;'0000143;339039;28/01/2025;'00360305000104;CAIXA ECONOMICA FEDERAL;0.0;0.0
201157;02020;'0000144;339039;28/01/2025;'00360305000104;CAIXA ECONOMICA FEDERAL;0.0;0.0
201157;02020;'0000145;339039;28/01/2025;'00360305000104;CAIXA ECONOMICA FEDERAL;0.0;0.0
201157;02020;'0000146;339039;28/01/2025;'00360305000104;CAIXA ECONOMICA FEDERAL;69.0;69.0
201157;02020;'0000845;339039;28/02/2025;'00360305000104;CAIXA ECONOMICA FEDERAL;69.0;69.0
201157;02020;'0001577;339039;31/03/2025;'00360305000104;CAIXA ECONOMICA FEDERAL;69.0;69.0
201157;02020;'0002379;339039;30/04/2025;'00360305000104;CAIXA ECONOMICA FEDERAL;1700.0;1700.0
201157;02020;'0002380;339039;30/04/2025;'00360305000104;CAIXA ECONOMICA FEDERAL;69.0;69.0
201157;02020;'0003188;339039;30/05/2025;'00360305000104;CAIXA ECONOMICA FEDERAL;69.0;69.0
201157;02020;'0004013;339039;01/07/2025;'00360305000104;CAIXA ECONOMICA FEDERAL;69.0;69.0
201157;02040;'0002851;339039;20/05/2025;'38106333000172;CAMILA FERREIRA LEAL;900.0;900.0
201157;02110;'0000053;339039;20/01/2025;'02503493000108;CAMPIMAGEM-CENTRO DE DIAG.POR IMAGEM DE CAMP.GRANDE LTDA;280.0;560.0
201157;02110;'0000873;339039;07/03/2025;'02503493000108;CAMPIMAGEM-CENTRO DE DIAG.POR IMAGEM DE CAMP.GRANDE LTDA;280.0;560.0
201157;02110;'0003959;339039;30/06/2025;'02503493000108;CAMPIMAGEM-CENTRO DE DIAG.POR IMAGEM DE CAMP.GRANDE LTDA;280.0;280.0
201157;02120;'0002962;339030;27/05/2025;'04053714000119;CAMPINA COMERCIO DE IMPORTADOS LTDA;3727.9;3727.9
201157;02110;'0002647;339036;12/05/2025;'00008774786431;CAMYLLA NUNES TRUTA;771.43;771.43
201157;02110;'0000007;339039;03/01/2025;'02674275000136;CARDIO IMAGEM SERVICO DE DIAGNOSTICOS POR IMAGEM LTDA;600.0;600.0
201157;02110;'0000052;339039;20/01/2025;'02674275000136;CARDIO IMAGEM SERVICO DE DIAGNOSTICOS POR IMAGEM LTDA;600.0;1200.0
201157;02110;'0000298;339039;05/02/2025;'02674275000136;CARDIO IMAGEM SERVICO DE DIAGNOSTICOS POR IMAGEM LTDA;600.0;600.0
201157;02110;'0001545;339039;31/03/2025;'02674275000136;CARDIO IMAGEM SERVICO DE DIAGNOSTICOS POR IMAGEM LTDA;600.0;600.0
201157;02140;'0003663;339039;18/06/2025;'51879380000117;CARLA THATIANNE SALES FERANDES;4000.0;4000.0
201157;02130;'0001641;339031;03/04/2025;'00008428721408;CARLIENE DO NASCIMENTO ALVES;650.0;650.0
201157;02140;'0000868;339048;07/03/2025;'00011039353487;CARLOS ANTONIO MONTEIRO;1500.0;1250.0
201157;02140;'0000861;339039;06/03/2025;'52411270000199;CARLOS DANIEL CRUZ FERREIRA;2318.0;2318.0
201157;02140;'0001787;339039;10/04/2025;'52411270000199;CARLOS DANIEL CRUZ FERREIRA;800.0;800.0
201157;02140;'0002542;339039;07/05/2025;'52411270000199;CARLOS DANIEL CRUZ FERREIRA;800.0;800.0
201157;02040;'0003732;339039;25/06/2025;'52411270000199;CARLOS DANIEL CRUZ FERREIRA;1700.0;1700.0
201157;02140;'0003326;339039;05/06/2025;'52411270000199;CARLOS DANIEL CRUZ FERREIRA;1300.0;1300.0
201157;02140;'0001041;339048;18/03/2025;'00016640956403;CAROLINE LIMA DA SILVA;200.0;200.0
201157;02010;'0000465;339039;14/02/2025;'08361818000141;CARTORIO DO UNICO OFICIO;500.0;500.0
201157;02050;'0001419;339039;28/03/2025;'54036300000150;CASSIA FERREIRA DE LIMA;16800.0;16800.0
201157;02050;'0001420;339039;28/03/2025;'54036300000150;CASSIA FERREIRA DE LIMA;25200.0;25200.0
201157;02050;'0001421;339039;28/03/2025;'54036300000150;CASSIA FERREIRA DE LIMA;18900.0;18900.0
201157;02050;'0002194;339030;29/04/2025;'22526394000159;CAVALCANTE SOUTO ARTIGOS DE PAPELARIA LTDA;11814.4;11814.4
201157;02140;'0002481;339030;06/05/2025;'22526394000159;CAVALCANTE SOUTO ARTIGOS DE PAPELARIA LTDA;7219.1;14438.2
201157;02040;'0001712;339014;07/04/2025;'00006951699470;CECILIA CLARISSE PEREIRA DOS SANTOS;90.0;90.0
201157;02050;'0002595;339014;12/05/2025;'00027685229889;CELIA MARIA DA SILVA LIMA DA SILVA;225.0;225.0
201157;02120;'0000664;339048;26/02/2025;'00041943023468;CELIA MARIA PEREIRA PASSOS;1800.0;1800.0
201157;02140;'0000909;339048;10/03/2025;'00005938375410;CELY TÂNIA FELIX DE SOUZA;250.0;250.0
201157;02110;'0000094;339039;27/01/2025;'09356163000186;CERW CENTRO RADIOLOGICO RICARDO WANDERLEY LTDA;320.0;320.0
201157;02110;'0001349;339039;27/03/2025;'09356163000186;CERW CENTRO RADIOLOGICO RICARDO WANDERLEY LTDA;475.0;475.0
201157;02110;'0000969;339039;12/03/2025;'02108023000301;CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA;4789.0;4789.0
201157;02110;'0002604;339039;12/05/2025;'02108023000301;CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA;0.0;0.0
201157;02110;'0002780;339039;15/05/2025;'02108023000301;CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA;6134.0;6134.0
201157;02050;'0002598;339014;12/05/2025;'00004557223400;CICEMAR IARA GONÇALVES MARQUES;225.0;225.0
201157;02010;'0000352;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1839.27;1839.27
201157;02050;'0000353;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2909.74;2909.74
201157;02050;'0000355;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1974.13;1974.13
201157;02050;'0000357;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;200.01;200.01
201157;02050;'0000358;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1197.19;1197.19
201157;02050;'0000360;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2246.6;2246.6
201157;02050;'0000362;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1159.51;1159.51
201157;02040;'0000367;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1142.88;1142.88
201157;02040;'0000369;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1319.62;1319.62
201157;02040;'0000371;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;72.97;72.97
201157;02040;'0000372;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;86.64;86.64
201157;02040;'0000373;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;54.17;54.17
201157;02040;'0000374;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;109.8;109.8
201157;02040;'0000375;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;295.05;295.05
201157;02040;'0000376;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3548.35;3548.35
201157;02040;'0000377;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2391.03;2391.03
201157;02040;'0000378;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;7896.34;15792.68
201157;02040;'0000379;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1429.59;1429.59
201157;02040;'0000380;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1315.74;1315.74
201157;02110;'0000381;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3244.13;3244.13
201157;02110;'0000382;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;4199.27;8398.54
201157;02110;'0000383;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3683.7;7367.4
201157;02110;'0000384;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;551.86;1103.72
201157;02110;'0000385;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3485.34;3485.34
201157;02110;'0000386;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2578.38;2578.38
201157;02110;'0000387;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;969.06;1938.12
201157;02070;'0000388;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3028.24;3028.24
201157;02070;'0000389;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;921.57;921.57
201157;02060;'0000390;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;462.08;462.08
201157;02060;'0000391;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;92.69;92.69
201157;02060;'0000392;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;180.04;180.04
201157;02090;'0000393;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;5392.17;5392.17
201157;02080;'0000394;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;12260.54;12260.54
201157;02090;'0000395;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2565.76;2565.76
201157;02090;'0000396;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;6167.51;6167.51
201157;02080;'0000397;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3573.51;3573.51
201157;02090;'0000398;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2118.36;2118.36
201157;02090;'0000399;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;5165.51;5165.51
201157;02080;'0000400;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;299.7;299.7
201157;02080;'0000401;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2850.56;2850.56
201157;02080;'0000402;339030;07/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;11174.24;11174.24
201157;02080;'0000409;339030;10/02/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;132.01;132.01
201157;02040;'0001138;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1164.52;2329.04
201157;02050;'0001139;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2433.43;2433.43
201157;02110;'0001140;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3778.0;3778.0
201157;02050;'0001141;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1433.88;1433.88
201157;02050;'0001142;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1588.97;1588.97
201157;02040;'0001143;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;5684.97;11369.94
201157;02110;'0001144;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2150.46;2150.46
201157;02110;'0001145;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;875.98;875.98
201157;02050;'0001146;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;4053.28;4053.28
201157;02040;'0001147;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1377.86;1377.86
201157;02040;'0001148;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;45.04;45.04
201157;02040;'0001149;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2556.13;2556.13
201157;02040;'0001150;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;60.11;60.11
201157;02050;'0001151;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3167.93;3167.93
201157;02040;'0001152;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;4107.41;4107.41
201157;02040;'0001153;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;19.56;19.56
201157;02040;'0001154;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;136.34;136.34
201157;02050;'0001155;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;4234.09;4234.09
201157;02110;'0001156;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2386.74;2386.74
201157;02040;'0001157;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2531.16;2531.16
201157;02040;'0001158;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;573.37;573.37
201157;02040;'0001159;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3556.17;3556.17
201157;02040;'0001160;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;123.8;123.8
201157;02010;'0001161;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;0.0;0.0
201157;02050;'0001162;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1650.87;1650.87
201157;02080;'0001163;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;978.2;1956.4
201157;02080;'0001164;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;60.9;60.9
201157;02050;'0001165;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3507.59;3507.59
201157;02050;'0001166;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3441.1;3441.1
201157;02050;'0001167;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;0.0;0.0
201157;02010;'0001168;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1804.62;1804.62
201157;02080;'0001169;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;7876.39;7876.39
201157;02050;'0001170;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2028.01;2028.01
201157;02080;'0001171;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;232.6;232.6
201157;02050;'0001172;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2536.89;2536.89
201157;02080;'0001173;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;609.79;609.79
201157;02080;'0001174;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3057.87;3057.87
201157;02050;'0001175;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;4470.84;4470.84
201157;02080;'0001176;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;0.0;0.0
201157;02050;'0001177;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1330.0;1330.0
201157;02090;'0001178;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;980.0;980.0
201157;02080;'0001179;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;11274.64;11274.64
201157;02090;'0001180;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;4594.23;4594.23
201157;02050;'0001181;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2598.29;2598.29
201157;02060;'0001182;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;60.9;60.9
201157;02090;'0001183;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;7115.89;7115.89
201157;02060;'0001184;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2619.16;2619.16
201157;02090;'0001185;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3898.83;3898.83
201157;02060;'0001186;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;45.16;45.16
201157;02070;'0001187;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1899.6;1899.6
201157;02090;'0001188;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1375.53;1375.53
201157;02070;'0001189;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;683.97;683.97
201157;02140;'0001190;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;0.0;0.0
201157;02090;'0001191;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1847.14;1847.14
201157;02090;'0001192;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;868.58;868.58
201157;02090;'0001193;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2140.97;4281.94
201157;02090;'0001194;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;110.9;110.9
201157;02070;'0001199;339030;24/03/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2227.99;2227.99
201157;02050;'0002094;339030;25/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2501.84;2501.84
201157;02050;'0002098;339030;25/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3262.17;3262.17
201157;02070;'0002104;339030;25/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;767.44;767.44
201157;02070;'0001791;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2710.29;2710.29
201157;02070;'0001792;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1188.16;2376.32
201157;02070;'0001793;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2137.1;2137.1
201157;02060;'0001794;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;37.2;37.2
201157;02060;'0001805;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1604.89;1604.89
201157;02060;'0001806;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;65.03;65.03
201157;02080;'0001808;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;687.5;687.5
201157;02010;'0001810;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3174.31;3174.31
201157;02010;'0001811;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;4638.01;4638.01
201157;02090;'0001812;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;6249.35;6249.35
201157;02050;'0001813;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;4645.04;9290.08
201157;02090;'0001814;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;14986.33;14986.33
201157;02050;'0001816;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;4813.3;4813.3
201157;02080;'0001817;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1114.2;1114.2
201157;02050;'0001818;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2313.35;2313.35
201157;02080;'0001819;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;554.02;554.02
201157;02090;'0001820;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2453.83;2453.83
201157;02050;'0001821;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1975.87;1975.87
201157;02050;'0001823;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1532.0;1532.0
201157;02090;'0001824;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;6693.69;13387.38
201157;02050;'0001825;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2611.11;2611.11
201157;02090;'0001826;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1628.94;1628.94
201157;02050;'0001827;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2318.74;2318.74
201157;02050;'0001828;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2882.74;2882.74
201157;02090;'0001830;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;117.83;117.83
201157;02050;'0001832;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1833.4;1833.4
201157;02090;'0001833;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3235.49;3235.49
201157;02090;'0001834;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1617.19;3234.38
201157;02050;'0001835;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1305.61;1305.61
201157;02090;'0001836;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2190.13;4380.26
201157;02050;'0001837;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3368.03;3368.03
201157;02040;'0001838;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3658.34;3658.34
201157;02110;'0001839;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1620.34;1620.34
201157;02110;'0001840;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2064.68;4129.36
201157;02110;'0001841;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;230.03;230.03
201157;02040;'0001842;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;125.0;125.0
201157;02040;'0001843;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1740.87;1740.87
201157;02110;'0001844;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1424.95;1424.95
201157;02040;'0001845;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1801.09;1801.09
201157;02040;'0001846;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;123.8;247.6
201157;02040;'0001847;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2513.76;2513.76
201157;02110;'0001848;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;247.6;247.6
201157;02040;'0001849;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;660.66;1321.32
201157;02040;'0001850;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3007.75;3007.75
201157;02040;'0001851;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;49.03;49.03
201157;02040;'0001852;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2042.08;2042.08
201157;02040;'0001853;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;76.08;76.08
201157;02040;'0001854;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;84.97;169.94
201157;02040;'0001855;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;19.2;19.2
201157;02040;'0001856;339030;10/04/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2407.8;2407.8
201157;02050;'0002389;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2388.63;2388.63
201157;02050;'0002391;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3251.31;3251.31
201157;02050;'0002393;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2101.93;2101.93
201157;02050;'0002395;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1532.09;1532.09
201157;02050;'0002397;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2064.13;2064.13
201157;02050;'0002401;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;4033.05;4033.05
201157;02050;'0002402;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2364.95;2364.95
201157;02050;'0002404;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;598.53;1795.59
201157;02040;'0002405;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3538.16;3538.16
201157;02050;'0002407;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2891.08;2891.08
201157;02040;'0002408;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;754.57;754.57
201157;02050;'0002410;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2875.28;2875.28
201157;02040;'0002411;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;42.14;42.14
201157;02050;'0002413;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;3157.44;3157.44
201157;02110;'0002415;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;245.6;245.6
201157;02050;'0002416;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;619.74;619.74
201157;02040;'0002417;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;2300.2;2300.2
201157;02050;'0002418;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;950.01;950.01
201157;02050;'0002420;339030;05/05/2025;'07590039000155;CICERA DO SOCORRO DOS SANTOS BALBINO;1151.24;1151.24
